customer_id,gender,age,region,customer_tenure_months,subscription_type,monthly_charges,num_support_tickets,service_calls_last_6_months,contract_type,payment_method,auto_renewal_enabled,multiple_services,active_last_month,login_frequency_per_week,usage_minutes_per_month,plan_changes_in_last_year,total_charges,churn
C7369,Female,47,North,31,Basic,101.24,3,5,1-Year,Debit Card,1,1,0,12.0,2621.22,3,3139.99,1
C7370,Male,68,South,41,Standard,56.02,5,10,1-Year,Bank Transfer,0,1,0,1.0,3622.19,1,2290.02,0
C7371,Male,34,North,67,Standard,46.86,5,7,Month-to-Month,PayPal,1,0,0,3.0,2638.22,4,3179.83,0
C7372,Male,58,North,28,Enterprise,95.1,7,12,1-Year,PayPal,1,0,1,0,3463.4,0,2630.05,0
C7373,Male,18,East,66,Basic,21.19,2,7,1-Year,Debit Card,0,1,0,,1215.19,0,1367.7,0
C7374,Female,49,Central,71,Enterprise,86.76,1,8,Month-to-Month,Bank Transfer,0,1,0,11.0,4347.65,3,6118.22,0
C7375,Male,71,Central,48,Enterprise,90.03,5,0,2-Year,Debit Card,1,1,0,21.0,2668.54,3,4316.53,0
C7376,Other,29,North,41,Basic,90.4,2,10,1-Year,Credit Card,0,0,0,20.0,4684.83,0,3663.57,0
C7377,Other,31,East,21,Basic,99.04,0,10,2-Year,Credit Card,1,0,0,6.0,4234.78,3,2112.91,1
C7378,Other,66,East,53,Standard,30.51,2,5,2-Year,Debit Card,0,1,1,12.0,120.73,3,1569.2,0
C7379,Other,56,Central,23,Premium,77.59,7,8,Month-to-Month,Credit Card,0,1,1,21.0,3778.6,0,1762.95,1
C7380,Male,54,North,12,Enterprise,26.59,3,12,Month-to-Month,Bank Transfer,0,1,1,21.0,3595.75,2,269.38,1
C7381,Female,52,East,19,Premium,57.32,2,1,Month-to-Month,PayPal,1,0,0,6.0,3613.14,1,1121.4,1
C7382,Other,55,West,40,Enterprise,97.88,3,0,2-Year,Bank Transfer,1,1,0,0,1744.33,2,3874.46,0
C7383,Female,47,West,66,Basic,77.11,7,9,Month-to-Month,PayPal,1,1,1,3.0,3167.95,2,5079.94,0
C7384,Female,32,West,21,Enterprise,47.68,9,11,2-Year,PayPal,1,1,1,13.0,3787.29,1,976.53,0
C7385,Female,39,West,23,Enterprise,116.67,9,7,2-Year,Debit Card,1,0,1,21.0,1682.16,0,2694.68,1
C7386,Female,58,East,32,Standard,22.09,7,7,1-Year,Credit Card,1,0,1,21.0,3852.82,2,739.8,0
C7387,Female,68,North,59,Enterprise,29.42,2,10,2-Year,Debit Card,1,0,0,2.0,2569.21,0,1735.1,0
C7388,Male,44,North,29,Standard,31.83,4,12,2-Year,PayPal,0,1,0,20.0,2717.21,2,885.3,0
C7389,Female,66,West,41,Standard,93.96,5,6,2-Year,Debit Card,0,1,0,4.0,405.09,3,3885.53,0
C7390,Female,55,West,5,Premium,76.82,1,11,2-Year,Bank Transfer,0,0,0,15.0,4349.31,2,359.04,0
C7391,Female,57,Central,4,Enterprise,44.07,4,2,Month-to-Month,Debit Card,1,1,1,15.0,2384.41,4,175.8,1
C7392,Male,22,East,19,Premium,117.44,0,2,Month-to-Month,Bank Transfer,1,1,0,5.0,95.45,2,2219.22,1
C7393,Female,70,West,26,Enterprise,88.25,0,2,Month-to-Month,Bank Transfer,0,1,0,8.0,813.04,3,2283.26,1
C7394,Female,21,West,63,Basic,78.6,1,5,1-Year,Bank Transfer,0,1,0,13.0,4414.36,3,4983.69,0
C7395,Other,19,South,23,Standard,116.93,2,13,1-Year,Debit Card,0,1,0,24.0,508.01,3,2717.63,0
C7396,Other,47,East,64,Standard,104.74,7,14,2-Year,Bank Transfer,1,1,0,18.0,2661.84,4,6745.49,0
C7397,Other,78,North,22,Basic,66.86,9,8,Month-to-Month,Debit Card,1,0,1,2.0,3249.23,2,1442.78,1
C7398,Other,25,West,72,Enterprise,49.6,7,9,Month-to-Month,PayPal,0,1,1,8.0,4689.69,1,3523.78,0
C7399,Male,31,South,58,Premium,24.01,0,2,2-Year,Bank Transfer,0,0,0,7.0,1227.21,3,1399.89,0
C7400,Male,65,East,64,Standard,118.11,4,6,2-Year,Debit Card,1,0,0,21.0,472.46,4,7531.98,0
C7401,Female,48,East,10,Basic,106.19,0,9,2-Year,Bank Transfer,1,0,1,7.0,4439.53,1,1017.15,0
C7402,Male,40,Central,27,Basic,88.3,4,2,1-Year,Debit Card,0,0,0,7.0,578.88,2,2353.54,0
C7403,Male,38,North,11,Basic,26.61,8,0,2-Year,Credit Card,0,1,0,2.0,4694.34,3,262.95,1
C7404,Female,34,North,24,Standard,94.75,2,2,1-Year,Debit Card,0,0,0,9.0,2820.21,0,2302.42,0
C7405,Female,46,East,40,Basic,87.56,0,7,1-Year,PayPal,0,1,1,4.0,2021.22,1,3458.86,0
C7406,Female,68,South,52,Premium,25.67,6,11,2-Year,Credit Card,1,1,0,23.0,1704.01,4,1350.3,0
C7407,Other,26,South,51,Premium,74.61,2,11,2-Year,PayPal,1,0,1,24.0,4933.32,4,3789.99,0
C7408,Male,44,West,11,Premium,38.54,2,9,1-Year,Credit Card,1,0,1,18.0,3918.28,0,426.54,0
C7409,Male,45,South,31,Enterprise,110.09,7,12,1-Year,Debit Card,1,0,0,6.0,4748.34,1,3446.07,1
C7410,Other,28,North,10,Premium,31.76,5,5,Month-to-Month,Bank Transfer,0,1,0,18.0,4955.98,0,301.82,1
C7411,Female,25,East,44,Basic,63.94,1,10,2-Year,Debit Card,1,1,0,22.0,70.25,1,2780.34,0
C7412,Female,77,West,63,Enterprise,74.69,5,11,2-Year,Debit Card,1,1,0,4.0,974.14,3,4720.34,0
C7413,Male,28,East,1,Premium,82.34,5,13,1-Year,PayPal,0,1,0,20.0,4393.45,1,47.74,1
C7414,Female,35,East,66,Premium,103.08,7,9,Month-to-Month,Debit Card,0,0,0,10.0,92.13,1,6764.4,1
C7415,Other,60,West,62,Standard,115.99,8,4,Month-to-Month,Debit Card,1,0,0,10.0,1524.96,4,7218.34,1
C7416,Other,76,West,23,Premium,74.83,2,11,Month-to-Month,PayPal,1,1,0,14.0,3863.65,3,1733.08,1
C7417,Female,68,Central,63,Basic,38.56,3,10,1-Year,Debit Card,0,1,1,18.0,1535.02,2,2437.31,0
C7418,Male,40,West,63,Enterprise,119.23,1,12,1-Year,Credit Card,1,1,1,7.0,3697.21,1,7546.92,0
C7419,Other,47,North,15,Basic,37.67,4,7,2-Year,Debit Card,0,0,0,10.0,3382.89,3,564.15,0
C7420,Male,75,North,69,Standard,118.18,4,4,1-Year,Debit Card,1,1,0,1.0,1944.5,1,8111.95,0
C7421,Other,64,South,69,Basic,113.38,8,5,1-Year,Debit Card,1,0,0,11.0,4845.8,2,7777.73,0
C7422,Male,29,East,65,Premium,56.71,5,6,2-Year,PayPal,1,1,1,1.0,4875.9,3,3711.3,0
C7423,Male,61,North,56,Standard,48.41,6,12,2-Year,PayPal,0,1,1,8.0,4400.56,2,2759.39,0
C7424,Female,77,West,44,Premium,68.27,9,2,1-Year,Bank Transfer,0,1,1,0,3355.54,2,3018.24,0
C7425,Other,30,South,64,Premium,112.88,8,13,1-Year,Credit Card,1,1,0,,1246.85,3,7199.27,0
C7426,Other,49,West,18,Basic,79.83,2,12,1-Year,PayPal,1,0,1,13.0,2648.45,0,1437.98,0
C7427,Other,31,East,64,Basic,106.34,2,1,2-Year,Bank Transfer,1,1,0,4.0,4942.42,1,6832.67,0
C7428,Male,39,North,66,Standard,22.93,4,8,2-Year,PayPal,0,1,0,23.0,3031.33,4,1479.49,0
C7429,Male,20,West,67,Premium,36.76,0,6,2-Year,PayPal,1,0,0,14.0,4546.6,2,2512.8,0
C7430,Male,40,North,36,Standard,69.6,2,6,Month-to-Month,Bank Transfer,1,1,0,23.0,98.61,1,2496.11,1
C7431,Male,26,North,49,Standard,27.36,0,7,1-Year,PayPal,0,1,1,4.0,2643.17,1,1361.93,0
C7432,Other,21,East,33,Premium,113.94,0,13,2-Year,PayPal,0,1,0,8.0,486.45,1,3807.34,0
C7433,Male,56,Central,32,Standard,70.46,2,0,Month-to-Month,PayPal,1,0,1,24.0,2716.0,2,2298.51,0
C7434,Male,55,South,21,Standard,29.44,0,8,1-Year,Debit Card,1,0,0,24.0,2113.21,3,605.34,0
C7435,Male,34,East,39,Basic,22.8,6,4,2-Year,Debit Card,0,1,1,9.0,2604.83,3,868.54,0
C7436,Male,40,North,14,Standard,62.7,3,6,Month-to-Month,PayPal,0,0,1,5.0,4518.13,0,844.47,1
C7437,Other,40,North,52,Enterprise,109.42,1,1,Month-to-Month,Credit Card,1,0,0,19.0,2382.16,1,5731.94,1
C7438,Female,23,North,31,Basic,99.12,4,2,1-Year,Debit Card,1,0,1,23.0,4304.7,2,3091.92,0
C7439,Female,59,Central,72,Enterprise,79.83,0,12,2-Year,Bank Transfer,0,0,0,9.0,1158.7,1,5745.1,0
C7440,Female,70,North,22,Enterprise,73.67,1,0,Month-to-Month,PayPal,1,1,1,24.0,388.06,1,1615.94,1
C7441,Other,19,North,15,Premium,21.31,4,11,Month-to-Month,Credit Card,0,1,1,19.0,1673.37,1,281.73,0
C7442,Female,50,East,69,Standard,59.7,8,13,1-Year,Debit Card,1,0,0,5.0,4334.32,4,4167.4,0
C7443,Female,74,West,2,Standard,91.39,1,3,Month-to-Month,PayPal,0,1,1,16.0,4365.34,0,212.87,1
C7444,Male,74,Central,31,Basic,53.95,6,5,1-Year,Credit Card,0,1,1,2.0,4922.51,4,1711.6,0
C7445,Other,21,South,66,Standard,78.24,3,8,1-Year,Credit Card,0,0,0,15.0,681.18,4,5151.67,0
C7446,Other,61,East,37,Basic,98.3,5,1,Month-to-Month,Bank Transfer,1,1,0,7.0,417.16,3,3592.84,1
C7447,Female,57,North,37,Premium,97.9,1,3,Month-to-Month,Credit Card,1,0,1,22.0,364.87,3,3646.18,1
C7448,Female,48,Central,71,Basic,86.18,5,3,1-Year,Credit Card,1,1,1,17.0,2092.57,0,6071.65,0
C7449,Female,27,West,59,Premium,115.38,7,2,1-Year,Credit Card,1,0,0,17.0,2077.82,0,6807.86,0
C7450,Other,74,East,51,Premium,31.53,2,0,1-Year,Credit Card,1,0,1,,1546.05,4,1624.36,0
C7451,Male,48,South,65,Premium,73.36,8,1,2-Year,Debit Card,0,1,0,12.0,3723.71,3,4768.91,0
C7452,Other,33,North,23,Basic,82.1,9,7,1-Year,PayPal,0,1,0,6.0,2321.79,3,1871.15,1
C7453,Other,37,East,7,Premium,57.11,7,4,2-Year,Bank Transfer,1,0,0,3.0,662.93,0,377.03,1
C7454,Male,41,North,61,Basic,80.94,4,8,1-Year,Debit Card,0,0,1,18.0,3832.75,1,4901.91,0
C7455,Other,23,North,12,Standard,37.12,0,6,Month-to-Month,Credit Card,1,1,0,3.0,2396.41,4,484.66,1
C7456,Other,67,South,10,Standard,63.35,0,9,1-Year,Bank Transfer,0,0,0,16.0,2348.1,2,678.06,0
C7457,Male,48,East,11,Enterprise,101.52,2,12,1-Year,Credit Card,0,1,0,4.0,1694.19,2,1137.82,1
C7458,Male,73,West,10,Premium,75.65,8,2,Month-to-Month,Credit Card,1,0,1,11.0,3879.95,1,707.74,1
C7459,Male,80,West,19,Standard,59.01,3,11,Month-to-Month,Credit Card,0,1,0,0,264.49,2,1169.31,1
C7460,Male,23,South,61,Basic,36.12,1,3,1-Year,Bank Transfer,1,0,0,6.0,588.05,1,2232.2,0
C7461,Male,22,East,34,Basic,102.61,9,3,1-Year,Bank Transfer,1,0,0,22.0,174.37,3,3499.26,1
C7462,Female,29,South,50,Basic,101.32,0,12,2-Year,PayPal,1,1,1,16.0,3698.55,1,5028.69,0
C7463,Other,31,West,22,Premium,119.79,2,11,Month-to-Month,Credit Card,1,1,1,4.0,2792.32,2,2607.46,1
C7464,Other,49,Central,65,Premium,72.09,2,4,Month-to-Month,PayPal,0,1,0,10.0,4435.2,0,4678.04,0
C7465,Other,76,Central,66,Premium,73.15,1,6,Month-to-Month,Bank Transfer,0,0,1,1.0,1302.05,2,4849.61,0
C7466,Female,40,North,21,Enterprise,28.25,2,14,1-Year,Bank Transfer,1,0,1,21.0,1011.68,1,583.42,0
C7467,Male,64,West,47,Standard,33.29,6,9,2-Year,Bank Transfer,1,0,0,18.0,2222.06,3,1533.08,0
C7468,Female,48,West,70,Enterprise,105.89,5,2,1-Year,Debit Card,1,1,1,8.0,1192.97,2,7370.7,0
C7469,Male,66,East,42,Premium,29.16,9,2,Month-to-Month,PayPal,1,1,1,1.0,3902.09,4,1180.65,0
C7470,Female,23,East,49,Basic,96.81,4,10,Month-to-Month,Debit Card,0,1,1,12.0,1780.33,2,4707.8,1
C7471,Female,23,Central,38,Standard,102.59,7,3,2-Year,Bank Transfer,0,1,1,4.0,131.4,2,3892.86,0
C7472,Female,80,West,37,Enterprise,50.78,5,0,2-Year,Credit Card,0,0,0,15.0,425.07,3,1918.66,0
C7473,Male,58,North,30,Standard,58.39,0,8,1-Year,Bank Transfer,1,1,1,14.0,,2,1718.63,0
C7474,Other,60,South,50,Premium,55.33,6,9,Month-to-Month,Bank Transfer,1,0,0,21.0,4569.32,3,2723.49,1
C7475,Female,38,South,11,Standard,111.89,2,9,2-Year,Bank Transfer,1,0,0,24.0,3652.69,3,1207.59,0
C7476,Other,41,South,45,Premium,27.62,7,12,Month-to-Month,PayPal,1,1,0,22.0,4787.18,4,1246.04,1
C7477,Female,59,East,52,Enterprise,82.73,2,1,1-Year,PayPal,0,0,1,15.0,2453.87,3,4254.45,0
C7478,Male,60,West,48,Standard,72.83,4,6,1-Year,PayPal,1,1,0,18.0,4595.43,4,3471.24,0
C7479,Other,37,North,58,Standard,114.57,2,12,1-Year,Credit Card,1,1,1,3.0,4225.18,4,6610.08,0
C7480,Other,70,South,9,Basic,26.27,0,14,Month-to-Month,Bank Transfer,0,1,0,17.0,4800.8,1,263.3,1
C7481,Female,71,South,59,Basic,110.43,6,8,2-Year,Bank Transfer,0,1,1,18.0,2082.36,0,6499.51,0
C7482,Female,44,West,70,Premium,62.77,7,2,2-Year,Bank Transfer,1,0,0,7.0,2645.62,0,4443.2,0
C7483,Male,21,Central,70,Premium,90.97,8,6,1-Year,Bank Transfer,1,1,1,22.0,4118.44,4,6334.95,0
C7484,Male,38,East,28,Premium,110.79,3,10,Month-to-Month,Credit Card,1,1,1,11.0,2570.13,1,3088.15,1
C7485,Female,61,North,49,Enterprise,94.12,5,5,2-Year,PayPal,1,1,0,11.0,2445.72,2,4643.03,0
C7486,Male,32,Central,64,Enterprise,95.03,1,11,2-Year,Debit Card,1,1,0,9.0,721.44,4,6035.55,0
C7487,Male,36,South,25,Enterprise,81.28,2,13,2-Year,PayPal,1,0,1,3.0,1786.53,4,2072.13,0
C7488,Male,36,East,20,Enterprise,20.62,6,9,1-Year,Debit Card,1,0,1,5.0,1615.37,1,363.1,0
C7489,Other,55,East,61,Enterprise,98.1,0,6,Month-to-Month,PayPal,0,1,0,10.0,2723.78,2,6005.17,1
C7490,Other,79,East,38,Basic,31.62,5,8,Month-to-Month,Debit Card,1,0,1,12.0,887.58,1,1198.42,0
C7491,Other,40,Central,59,Enterprise,118.79,8,1,2-Year,PayPal,0,0,1,16.0,402.89,3,6974.28,0
C7492,Male,80,West,11,Standard,85.07,1,12,1-Year,Debit Card,1,0,1,15.0,4856.72,2,934.44,0
C7493,Male,69,East,54,Basic,64.07,8,1,2-Year,Bank Transfer,1,1,0,6.0,4448.53,1,3419.5,0
C7494,Male,59,South,20,Standard,118.77,6,5,2-Year,Bank Transfer,0,0,0,1.0,1467.08,3,2364.2,1
C7495,Male,72,East,1,Enterprise,71.92,4,2,Month-to-Month,Bank Transfer,1,1,0,12.0,2565.21,3,73.79,1
C7496,Male,70,East,70,Basic,114.83,1,4,2-Year,PayPal,1,0,1,22.0,4614.14,0,8070.41,0
C7497,Other,21,West,50,Standard,96.93,9,10,Month-to-Month,Credit Card,0,1,0,12.0,2461.86,1,4825.01,1
C7498,Male,20,West,71,Premium,100.42,7,0,2-Year,Debit Card,1,1,0,18.0,2941.29,0,7156.38,0
C7499,Male,18,East,45,Basic,42.09,6,14,Month-to-Month,Credit Card,0,1,1,15.0,1106.52,2,1915.95,0
C7500,Female,34,East,66,Enterprise,119.04,3,1,Month-to-Month,PayPal,1,1,1,21.0,469.24,2,7815.74,0
C7501,Male,72,South,26,Enterprise,50.61,2,0,2-Year,Debit Card,0,1,0,1.0,4944.16,3,1283.57,0
C7502,Female,38,North,13,Enterprise,89.3,6,1,Month-to-Month,Credit Card,0,0,1,18.0,4109.69,1,1172.26,1
C7503,Other,57,North,32,Standard,26.07,5,12,Month-to-Month,Credit Card,0,0,1,7.0,4166.68,3,817.15,0
C7504,Male,40,North,21,Premium,105.1,5,2,Month-to-Month,Debit Card,0,1,0,7.0,1346.03,2,2203.66,1
C7505,Female,27,Central,8,Enterprise,93.48,9,5,Month-to-Month,Debit Card,1,1,1,22.0,3935.82,3,722.54,1
C7506,Other,45,South,66,Enterprise,47.77,0,4,1-Year,Debit Card,0,0,1,10.0,2329.96,0,3124.79,0
C7507,Female,76,Central,9,Basic,113.28,2,13,2-Year,Debit Card,0,0,0,23.0,379.45,0,988.06,1
C7508,Female,28,East,40,Premium,51.9,2,8,1-Year,Bank Transfer,1,0,1,13.0,3061.4,2,2041.16,0
C7509,Female,48,West,51,Enterprise,116.04,8,4,Month-to-Month,Credit Card,1,1,1,23.0,3746.17,4,5938.62,1
C7510,Other,35,Central,55,Basic,69.47,9,14,1-Year,PayPal,0,1,1,6.0,1515.25,1,3826.49,0
C7511,Other,80,South,54,Enterprise,73.06,0,1,2-Year,Debit Card,0,1,1,5.0,2749.85,3,3949.11,0
C7512,Male,30,West,19,Basic,74.15,6,13,2-Year,Bank Transfer,0,0,1,,666.24,0,1385.62,0
C7513,Female,33,South,52,Enterprise,56.78,9,14,2-Year,Debit Card,0,0,0,23.0,72.42,1,2993.27,0
C7514,Other,71,North,24,Enterprise,28.32,1,0,2-Year,Debit Card,0,1,0,4.0,1526.57,2,656.69,0
C7515,Other,47,East,15,Basic,45.76,8,4,1-Year,Bank Transfer,1,0,0,14.0,312.09,3,735.1,0
C7516,Female,24,West,18,Enterprise,74.66,1,10,2-Year,Credit Card,0,1,1,4.0,116.11,1,1337.68,0
C7517,Female,31,South,68,Standard,58.64,4,7,Month-to-Month,Bank Transfer,0,0,0,21.0,1336.78,0,3954.54,0
C7518,Female,21,East,27,Standard,44.94,3,0,Month-to-Month,PayPal,1,1,0,21.0,2711.41,0,1220.02,1
C7519,Other,23,North,52,Basic,93.39,7,6,Month-to-Month,Debit Card,1,1,0,22.0,2454.88,1,4870.36,1
C7520,Female,20,North,19,Premium,70.0,2,12,1-Year,Credit Card,0,0,1,5.0,4457.11,0,1289.71,0
C7521,Other,66,West,56,Basic,113.77,9,0,1-Year,Bank Transfer,1,1,0,15.0,4943.26,2,6376.85,0
C7522,Female,69,North,60,Premium,117.42,7,2,Month-to-Month,Credit Card,0,0,1,16.0,,2,7030.1,0
C7523,Male,46,East,1,Enterprise,89.19,0,9,2-Year,Bank Transfer,1,1,1,11.0,778.57,2,63.9,0
C7524,Male,73,South,13,Basic,95.29,6,9,Month-to-Month,PayPal,0,0,1,10.0,1997.11,0,1201.2,1
C7525,Female,21,East,48,Enterprise,102.49,2,6,2-Year,PayPal,1,1,1,13.0,2815.93,3,4895.78,0
C7526,Other,77,East,54,Enterprise,114.59,1,0,Month-to-Month,PayPal,1,1,0,0,1969.89,4,6192.48,1
C7527,Other,65,North,28,Premium,52.08,2,1,Month-to-Month,Bank Transfer,1,0,0,5.0,4157.55,2,1445.31,1
C7528,Female,76,Central,65,Standard,26.02,1,0,2-Year,PayPal,0,0,1,,4667.29,0,1680.76,0
C7529,Female,66,East,70,Standard,52.32,5,9,2-Year,Bank Transfer,1,1,1,11.0,2562.53,2,3687.08,0
C7530,Male,57,Central,48,Enterprise,24.15,6,0,Month-to-Month,PayPal,0,0,1,10.0,2394.36,4,1111.96,0
C7531,Female,51,East,29,Enterprise,111.42,7,3,Month-to-Month,Credit Card,0,1,1,16.0,3700.14,4,3267.52,1
C7532,Other,63,East,7,Enterprise,81.82,7,10,1-Year,PayPal,0,0,1,12.0,1376.65,2,524.41,0
C7533,Female,80,West,50,Standard,62.46,9,8,2-Year,Bank Transfer,1,1,1,9.0,2817.69,3,3149.04,0
C7534,Other,43,West,63,Basic,103.26,9,4,Month-to-Month,PayPal,1,0,0,11.0,3383.33,2,6506.68,1
C7535,Female,35,Central,41,Standard,42.42,0,12,Month-to-Month,PayPal,0,1,0,19.0,1615.16,1,1768.95,0
C7536,Male,28,North,23,Standard,101.18,8,14,1-Year,Credit Card,1,1,0,,4402.77,1,2336.69,1
C7537,Other,51,South,55,Enterprise,55.62,0,8,1-Year,Debit Card,1,0,1,20.0,136.73,2,3102.52,0
C7538,Male,43,Central,66,Standard,93.09,4,7,Month-to-Month,Credit Card,0,0,0,10.0,3351.0,2,6131.86,1
C7539,Other,53,South,56,Basic,99.59,9,9,Month-to-Month,Bank Transfer,1,0,1,21.0,1260.54,0,5533.03,0
C7540,Male,39,West,16,Standard,76.68,9,7,1-Year,Debit Card,1,0,1,9.0,2165.07,0,1262.59,0
C7541,Other,33,South,14,Premium,48.65,4,5,1-Year,PayPal,0,1,1,20.0,2947.63,3,717.73,0
C7542,Other,71,Central,32,Basic,95.96,2,1,2-Year,Debit Card,1,0,1,17.0,495.4,1,3095.91,0
C7543,Female,62,South,24,Standard,68.69,7,7,1-Year,Debit Card,0,0,0,16.0,1648.87,0,1646.86,0
C7544,Female,80,West,43,Standard,115.63,6,5,Month-to-Month,Credit Card,1,1,0,17.0,4481.4,0,4957.46,1
C7545,Male,52,North,1,Enterprise,70.32,5,14,Month-to-Month,Credit Card,0,0,1,8.0,1268.65,3,33.99,1
C7546,Other,43,West,62,Premium,117.71,1,9,2-Year,Bank Transfer,0,0,1,21.0,2001.35,4,7313.1,0
C7547,Other,34,West,21,Enterprise,40.23,3,9,Month-to-Month,Credit Card,1,0,0,7.0,4984.44,2,865.07,1
C7548,Female,67,North,68,Basic,76.15,5,11,2-Year,Debit Card,0,0,1,12.0,4987.79,3,5188.28,0
C7549,Other,37,West,62,Basic,60.76,9,3,1-Year,Bank Transfer,0,0,1,9.0,4686.43,1,3814.26,0
C7550,Male,58,North,65,Enterprise,86.18,5,10,2-Year,Debit Card,0,1,1,3.0,3902.69,0,5569.39,0
C7551,Other,71,South,35,Basic,119.48,5,10,Month-to-Month,PayPal,0,1,1,13.0,2497.77,4,4181.1,1
C7552,Male,22,South,27,Enterprise,119.2,7,8,2-Year,PayPal,1,0,0,12.0,1045.06,3,3241.29,1
C7553,Male,71,Central,52,Enterprise,52.09,4,3,1-Year,Credit Card,1,0,1,22.0,4821.29,3,2744.62,0
C7554,Other,55,North,29,Standard,82.25,8,3,2-Year,PayPal,1,0,1,4.0,3573.4,4,2355.75,0
C7555,Other,45,West,60,Premium,23.41,7,10,2-Year,PayPal,0,1,0,11.0,1914.44,1,1415.41,0
C7556,Male,24,North,36,Standard,86.28,6,1,Month-to-Month,Debit Card,1,0,0,14.0,2182.15,4,3102.01,1
C7557,Male,56,Central,22,Premium,106.15,5,2,Month-to-Month,PayPal,0,0,0,,3204.16,2,2312.9,1
C7558,Female,64,West,24,Enterprise,89.47,8,11,2-Year,Bank Transfer,0,0,1,2.0,2533.75,1,2166.65,0
C7559,Male,34,Central,62,Premium,78.27,6,3,1-Year,Bank Transfer,0,1,0,0,806.68,0,4820.24,0
C7560,Female,76,South,70,Standard,42.08,6,10,1-Year,PayPal,1,1,1,10.0,2253.77,1,2989.96,0
C7561,Male,49,North,60,Premium,112.38,1,1,2-Year,Bank Transfer,1,1,1,4.0,4887.25,0,6733.87,0
C7562,Other,64,West,10,Premium,63.88,2,7,1-Year,Bank Transfer,0,0,0,18.0,533.54,0,615.44,0
C7563,Female,75,North,72,Standard,99.19,4,11,1-Year,Debit Card,0,1,0,1.0,3885.11,1,7159.04,0
C7564,Female,56,East,64,Enterprise,113.44,6,10,1-Year,Debit Card,0,0,1,16.0,2477.32,1,7218.35,0
C7565,Other,57,South,10,Enterprise,68.01,0,1,Month-to-Month,PayPal,0,0,0,20.0,2280.12,1,721.49,1
C7566,Female,21,North,40,Basic,41.33,2,14,Month-to-Month,Bank Transfer,0,0,1,7.0,2740.02,1,1664.8,0
C7567,Male,21,West,70,Premium,107.04,4,14,Month-to-Month,Debit Card,0,1,1,4.0,2860.61,0,7528.18,0
C7568,Female,37,Central,23,Basic,98.2,2,7,1-Year,PayPal,0,1,0,4.0,3321.95,4,2243.69,1
C7569,Other,39,West,44,Basic,108.63,2,7,Month-to-Month,Bank Transfer,1,1,1,21.0,1814.45,0,4758.28,1
C7570,Male,57,South,5,Standard,87.3,5,11,2-Year,PayPal,1,0,0,1.0,4133.01,3,426.23,1
C7571,Female,55,North,8,Enterprise,81.32,1,4,Month-to-Month,Debit Card,1,0,0,18.0,2345.13,2,639.42,1
C7572,Male,43,West,56,Basic,69.7,4,4,2-Year,Debit Card,0,1,1,16.0,269.03,3,3856.36,0
C7573,Other,52,West,17,Basic,56.34,4,10,Month-to-Month,Credit Card,1,0,0,22.0,,0,996.12,1
C7574,Female,61,North,70,Enterprise,45.5,9,11,Month-to-Month,Debit Card,0,1,1,11.0,4367.92,4,3200.2,0
C7575,Male,58,Central,29,Premium,40.16,6,7,1-Year,Debit Card,0,0,0,9.0,260.83,3,1180.31,0
C7576,Male,55,Central,31,Enterprise,42.93,6,7,2-Year,Credit Card,0,0,0,15.0,932.74,4,1333.75,0
C7577,Male,78,West,19,Standard,54.44,8,10,2-Year,Credit Card,0,1,0,21.0,2788.21,4,1031.43,1
C7578,Other,69,Central,66,Enterprise,118.64,7,9,Month-to-Month,Debit Card,0,0,1,13.0,4114.38,1,7879.71,0
C7579,Male,61,West,31,Basic,72.87,3,6,Month-to-Month,Bank Transfer,0,0,1,19.0,1719.49,3,2280.75,0
C7580,Female,24,North,69,Standard,56.18,2,4,2-Year,PayPal,1,0,0,8.0,3226.86,0,3911.8,0
C7581,Male,65,East,36,Premium,31.03,9,9,Month-to-Month,Debit Card,1,1,1,16.0,365.26,2,1115.16,0
C7582,Female,46,Central,52,Premium,64.11,6,5,2-Year,Debit Card,0,1,0,13.0,4940.84,2,3286.42,0
C7583,Female,66,East,38,Premium,24.09,0,5,Month-to-Month,PayPal,0,1,1,8.0,3978.94,2,872.89,0
C7584,Other,57,Central,21,Enterprise,67.06,9,6,1-Year,Bank Transfer,1,1,0,,2747.08,0,1440.89,1
C7585,Other,49,South,58,Basic,107.33,3,2,1-Year,PayPal,0,0,1,20.0,1667.85,0,6212.1,0
C7586,Male,78,South,19,Enterprise,85.26,7,9,1-Year,PayPal,1,0,1,11.0,1784.19,0,1602.24,0
C7587,Female,32,South,2,Standard,100.39,6,11,Month-to-Month,PayPal,0,0,0,19.0,3727.93,3,198.71,1
C7588,Male,80,East,65,Premium,86.76,9,7,2-Year,PayPal,1,0,0,6.0,3995.68,0,5625.37,0
C7589,Other,42,South,12,Premium,32.93,5,2,1-Year,Bank Transfer,1,0,0,20.0,1000.71,0,391.31,0
C7590,Male,32,South,39,Standard,36.5,5,4,1-Year,Credit Card,0,1,1,12.0,725.67,1,1444.01,0
C7591,Female,20,South,68,Enterprise,71.95,5,14,1-Year,Bank Transfer,0,0,0,15.0,3777.5,0,4936.42,0
C7592,Female,78,East,10,Standard,104.47,9,13,Month-to-Month,PayPal,0,0,1,10.0,1573.4,3,1012.0,1
C7593,Other,62,East,36,Standard,60.9,3,3,Month-to-Month,Credit Card,1,1,1,19.0,1378.65,1,2240.36,1
C7594,Female,27,South,45,Basic,39.37,1,3,2-Year,Debit Card,1,1,0,22.0,,2,1753.47,0
