house_id,location,area_sqft,num_bedrooms,num_bathrooms,garage,year_built,lot_size_sqft,num_floors,has_basement,has_pool,house_style,exterior_material,condition_rating,proximity_to_city_center_km,school_quality_rating,crime_rate_per_1000,price
ID_6901,San Diego,3201,6,5,0,2020,16567,3,0,1.0,Contemporary,Vinyl,5,42.48,4,8.02,959346
ID_6902,Chicago,2375,1,5,0,1946,1951,1,0,1.0,Contemporary,Stucco,4,30.86,10,6.56,691444
ID_6903,Chicago,4857,1,5,1,1900,5349,2,0,0,Modern,Stucco,7,10.05,2,4.14,980603
ID_6904,San Antonio,4616,6,4,1,1945,7970,3,0,,Modern,Wood,5,4.98,7,9.46,1141863
ID_6905,Dallas,3866,2,4,1,2000,19917,3,1,1.0,Contemporary,Wood,3,19.6,9,9.65,1158149
ID_6906,Los Angeles,1248,4,1,0,1901,9531,2,1,0,Contemporary,Vinyl,1,37.48,1,9.85,376441
ID_6907,Dallas,3027,5,3,1,1937,18583,3,1,0,Traditional,Wood,6,35.43,5,9.0,880175
ID_6908,Chicago,2532,5,5,1,2022,8702,1,0,1.0,Ranch,Stucco,2,48.2,10,8.88,883054
ID_6909,San Jose,2364,1,4,1,1948,6810,3,1,1.0,Contemporary,Brick,7,3.72,5,9.16,759276
ID_6910,New York,3358,5,2,0,1945,4324,2,1,1.0,Traditional,Stucco,2,49.75,3,3.44,819018
ID_6911,Phoenix,1929,3,2,0,2019,11276,1,0,0,Traditional,Wood,2,13.31,10,7.25,698165
ID_6912,Houston,2896,4,5,1,1966,15304,1,1,1.0,Modern,Brick,4,31.6,3,7.71,926808
ID_6913,Chicago,3006,4,5,0,1948,15583,3,1,1.0,Traditional,Vinyl,5,22.43,5,3.33,924288
ID_6914,Philadelphia,3011,3,1,0,1956,6244,1,0,0,Contemporary,Brick,2,16.17,2,6.38,649280
ID_6915,Chicago,4859,2,1,1,2005,11697,1,0,0,Contemporary,Stucco,5,9.31,8,3.14,1161364
ID_6916,San Jose,1422,5,1,0,1941,18022,2,1,1.0,Colonial,Vinyl,7,37.23,10,8.51,654809
ID_6917,Philadelphia,3793,2,5,1,1922,15954,1,0,1.0,Ranch,Wood,2,21.96,7,9.59,969769
ID_6918,San Diego,2359,1,2,1,1926,16731,2,1,1.0,Colonial,Brick,5,28.0,10,1.99,721389
ID_6919,Philadelphia,2821,5,1,0,1999,10447,2,0,0,Traditional,Stucco,5,15.81,6,5.87,840345
ID_6920,San Jose,897,1,1,1,1929,11393,2,0,1.0,Traditional,Wood,3,37.63,5,4.5,400052
ID_6921,Dallas,2276,3,5,0,1994,1114,2,0,1.0,Traditional,Stucco,6,3.74,5,5.95,774486
ID_6922,San Diego,4571,6,1,1,1934,19048,2,0,1.0,Ranch,Stucco,2,16.97,6,5.64,1154202
ID_6923,Dallas,2030,5,1,0,1919,19402,1,0,1.0,Ranch,,9,49.92,3,4.6,653953
ID_6924,Los Angeles,4499,4,3,1,1965,17730,2,1,1.0,Traditional,Vinyl,2,30.27,2,3.13,1105253
ID_6925,San Jose,1887,1,2,1,1918,6237,3,1,1.0,Contemporary,Stucco,5,5.25,2,1.39,654449
ID_6926,San Antonio,4641,3,2,1,2019,17882,3,1,1.0,Colonial,Wood,3,23.62,7,4.41,1242280
ID_6927,New York,3495,4,3,1,2012,13323,3,1,0,Ranch,Wood,4,41.27,9,9.3,961850
ID_6928,Chicago,1628,5,4,1,1983,5213,1,1,1.0,Contemporary,Stucco,2,4.91,4,8.68,713898
ID_6929,Houston,1724,5,4,0,1960,12684,3,1,1.0,Contemporary,Stucco,6,28.11,1,8.23,632098
ID_6930,Phoenix,2784,3,2,0,1942,14595,2,0,0,Modern,Wood,5,28.98,3,0.24,755436
ID_6931,San Antonio,3685,1,3,1,2014,8231,1,1,0,Contemporary,Wood,3,9.7,8,2.12,998851
ID_6932,Phoenix,4827,4,2,0,2018,2152,3,0,0,Ranch,Brick,7,47.77,4,8.8,1033773
ID_6933,Phoenix,2665,1,3,0,1917,8863,1,1,0,Traditional,Brick,6,34.06,2,0.74,657575
ID_6934,New York,1443,1,4,0,2021,15516,1,0,0,Colonial,Wood,8,12.31,6,9.88,601351
ID_6935,San Antonio,4383,5,1,1,1981,9660,1,1,0,Traditional,Vinyl,8,17.05,8,7.25,1069642
ID_6936,San Diego,2156,4,2,0,2015,19875,2,0,0,Modern,Stucco,2,46.57,5,0.87,733526
ID_6937,San Diego,4870,1,1,1,1972,14252,2,1,0,Contemporary,Wood,3,26.92,8,7.26,1066267
ID_6938,New York,2285,1,1,1,2019,11673,2,1,1.0,Contemporary,Wood,8,13.05,6,7.11,825390
ID_6939,Philadelphia,3571,3,5,1,1904,4836,2,0,0,Modern,Vinyl,4,6.53,3,9.27,859078
ID_6940,San Diego,872,1,2,0,1925,11597,2,0,1.0,Colonial,Stucco,8,27.44,8,0.91,500757
ID_6941,New York,3851,5,3,0,1966,18651,3,0,1.0,Modern,Wood,1,10.28,3,2.37,1044327
ID_6942,San Diego,4631,5,2,0,1934,16905,3,0,1.0,Ranch,Stucco,1,33.35,6,0.62,1142401
ID_6943,Los Angeles,2588,3,5,1,1970,11104,3,0,1.0,Modern,Wood,3,12.82,9,9.57,848547
ID_6944,Dallas,2015,1,4,0,1933,17468,2,0,1.0,Contemporary,Wood,9,3.68,3,10.0,638452
ID_6945,Houston,4779,5,3,0,1966,14185,3,0,0,Modern,Brick,3,9.78,5,8.52,1111536
ID_6946,New York,954,3,3,1,1996,13245,3,0,0,Ranch,Wood,1,44.5,7,3.29,534684
ID_6947,New York,4422,2,4,0,1988,1427,2,0,0,Modern,Wood,8,6.98,9,0.75,1126155
ID_6948,Houston,3333,5,2,1,1907,15035,3,1,0,Modern,Vinyl,2,6.42,8,9.11,926686
ID_6949,Philadelphia,2589,1,1,0,1956,14015,2,1,1.0,Modern,Brick,10,36.09,6,1.42,753017
ID_6950,Philadelphia,3503,5,5,1,1912,15275,1,0,0,Modern,Stucco,10,30.87,10,9.91,931962
ID_6951,Philadelphia,1125,6,4,0,1952,4578,1,1,0,Ranch,Vinyl,8,11.76,3,9.64,573539
ID_6952,Los Angeles,940,5,4,0,2009,10538,1,1,1.0,Traditional,Stucco,6,3.3,4,7.86,622595
ID_6953,Chicago,1190,3,2,1,1984,5298,3,0,0,Ranch,Brick,7,37.14,1,7.35,428140
ID_6954,Houston,4535,6,5,1,1932,17838,1,1,1.0,Modern,Wood,4,44.48,10,4.39,1210555
ID_6955,Chicago,970,2,4,0,1972,3014,1,1,0,Traditional,Brick,7,5.24,6,8.49,512234
ID_6956,New York,4746,6,2,1,2017,1577,1,0,0,Ranch,Vinyl,6,38.13,3,0.57,1151323
ID_6957,San Jose,2557,4,2,0,2000,19470,3,0,0,Modern,Stucco,10,22.9,8,1.03,880151
ID_6958,Los Angeles,4491,3,2,0,1970,3650,1,1,1.0,Colonial,Vinyl,9,24.11,1,5.24,996134
ID_6959,San Jose,3986,3,1,0,1999,4231,2,1,1.0,Ranch,Vinyl,7,37.45,9,1.69,1030440
ID_6960,Philadelphia,4158,2,4,1,1990,8874,3,0,1.0,Ranch,Vinyl,10,32.93,6,3.41,1103990
ID_6961,Los Angeles,1424,2,3,1,1942,6954,3,1,1.0,Colonial,Brick,9,47.97,8,5.38,593888
ID_6962,San Antonio,2485,5,2,0,1905,13271,1,1,0,Modern,Stucco,7,10.11,6,0.2,802302
ID_6963,Los Angeles,4396,6,4,1,1993,10610,2,1,1.0,Contemporary,Brick,4,38.18,4,9.98,1156776
ID_6964,San Diego,1331,6,5,0,2020,12172,2,1,0,Ranch,Brick,5,23.31,7,2.19,749341
ID_6965,Philadelphia,1999,1,3,0,1996,8172,1,0,0,Contemporary,Brick,3,21.96,1,9.82,533735
ID_6966,Chicago,2214,6,5,0,1949,10605,2,0,1.0,Ranch,Wood,2,28.53,1,5.09,733024
ID_6967,San Diego,2305,5,4,1,1947,4754,3,0,0,Contemporary,Vinyl,3,1.15,3,6.1,743389
ID_6968,San Jose,2010,4,5,1,1937,9401,3,0,0,Modern,Vinyl,2,20.13,9,0.19,746825
ID_6969,Philadelphia,1145,6,3,1,1917,18932,1,1,0,Traditional,,3,31.1,2,0.75,620774
ID_6970,San Diego,1200,1,4,1,2000,16925,2,0,1.0,Ranch,Stucco,2,20.8,1,9.74,534418
ID_6971,San Diego,2981,5,3,0,1924,12201,3,1,1.0,Traditional,Vinyl,3,30.71,1,8.63,828226
ID_6972,Philadelphia,1653,4,3,0,1924,13185,3,0,1.0,Contemporary,Stucco,4,4.96,7,6.25,660447
ID_6973,Phoenix,2162,1,5,0,1912,17169,3,0,0,Traditional,Stucco,3,37.83,9,4.51,649590
ID_6974,San Jose,1381,6,3,0,1992,18538,1,1,1.0,Modern,Vinyl,9,34.55,1,7.73,674196
ID_6975,San Antonio,4980,5,4,0,1932,14082,2,1,0,Traditional,Vinyl,1,44.91,1,7.01,1076862
ID_6976,San Jose,2691,3,4,1,2000,11465,2,1,1.0,Colonial,Vinyl,7,47.46,8,1.28,886807
ID_6977,San Jose,880,4,3,1,1972,14338,1,1,1.0,Modern,Wood,10,11.87,6,2.99,665086
ID_6978,Philadelphia,1257,2,3,1,1981,8292,1,1,1.0,Modern,Vinyl,1,38.54,5,7.2,543093
ID_6979,Dallas,3949,4,2,1,2011,5923,1,1,1.0,Modern,Brick,3,26.92,5,5.94,988722
ID_6980,Philadelphia,3910,5,3,1,2012,11344,2,0,0,Colonial,Vinyl,5,3.57,8,5.69,1144183
ID_6981,Phoenix,1429,6,3,0,1916,3500,3,0,1.0,Colonial,Vinyl,2,49.9,4,7.47,515407
ID_6982,Houston,1877,1,5,0,1991,19117,3,0,1.0,Ranch,Wood,4,15.44,1,7.82,730512
ID_6983,Los Angeles,1184,3,5,0,1948,13462,1,0,0,Ranch,Stucco,7,41.43,7,5.79,544605
ID_6984,Philadelphia,4714,3,5,0,2012,19140,2,0,1.0,Colonial,Brick,4,5.45,1,6.94,1212542
ID_6985,Phoenix,3442,3,1,0,1963,4111,2,1,0,Contemporary,,1,11.66,10,3.8,881295
ID_6986,San Diego,3190,5,2,0,1994,11998,2,1,0,Ranch,Stucco,4,43.49,1,9.58,798710
ID_6987,San Jose,2801,5,1,1,2013,6899,2,1,0,Colonial,Vinyl,9,13.13,5,9.55,875737
ID_6988,San Diego,4017,6,2,0,1916,6816,1,0,1.0,Modern,,3,1.7,10,8.5,1030218
ID_6989,Phoenix,4464,1,4,1,1983,4871,2,1,1.0,Modern,Wood,5,34.95,7,8.26,1040582
ID_6990,San Jose,3636,1,1,1,2017,8995,3,0,1.0,Traditional,Brick,3,23.51,7,7.23,920514
ID_6991,Dallas,1218,1,4,1,2003,8872,1,0,1.0,Ranch,Wood,3,9.3,6,0.98,655307
ID_6992,Chicago,3736,3,2,1,1995,17033,3,0,0,Contemporary,Stucco,3,32.11,2,7.34,933318
ID_6993,Dallas,3118,1,1,1,1925,4989,1,0,,Ranch,Vinyl,6,8.92,5,6.14,697601
ID_6994,Dallas,2674,2,3,1,1990,6352,1,0,0,Colonial,Brick,8,30.8,9,8.91,777899
ID_6995,Philadelphia,1186,6,3,0,2019,10300,1,0,,Ranch,Stucco,8,2.21,4,8.95,614788
ID_6996,San Jose,2039,1,1,1,1939,17429,1,1,1.0,Modern,Stucco,5,2.9,9,8.79,732407
ID_6997,San Diego,3166,6,4,1,1915,3774,1,1,0,Traditional,Wood,6,43.59,2,2.17,767337
ID_6998,Los Angeles,2857,6,5,1,1962,11539,3,1,0,Ranch,Stucco,6,16.0,3,0.2,969236
ID_6999,New York,4543,2,4,0,1927,7989,2,1,1.0,Ranch,Brick,1,23.27,7,3.25,1089137
ID_7000,San Diego,2103,4,4,1,1903,1940,3,0,0,Colonial,Wood,4,36.53,2,4.73,592247
ID_7001,San Antonio,1574,1,1,0,1967,18581,2,0,0,Ranch,Wood,5,30.33,8,8.25,526738
ID_7002,Phoenix,4527,5,2,0,1984,6904,2,0,1.0,Colonial,Brick,4,26.1,9,7.75,1104801
ID_7003,Phoenix,1166,3,4,1,1924,19678,1,0,1.0,Modern,Stucco,4,19.03,7,5.44,654694
ID_7004,Chicago,830,3,3,1,1955,17780,2,1,0,Colonial,Wood,2,4.9,8,2.44,625211
ID_7005,Philadelphia,4502,4,5,1,1935,3388,2,1,0,Traditional,Brick,1,37.67,10,3.32,1060214
ID_7006,Philadelphia,2740,1,5,0,2006,16327,1,0,1.0,Traditional,Wood,4,28.65,9,3.93,945970
ID_7007,New York,3627,2,3,1,2005,8161,3,0,0,Contemporary,Brick,4,23.82,3,3.76,911600
ID_7008,Phoenix,1288,4,1,1,2007,13081,3,0,0,Ranch,Stucco,3,43.35,4,0.72,579673
ID_7009,Philadelphia,3853,3,4,0,1989,12186,2,0,0,Contemporary,Brick,10,40.73,1,2.89,932320
ID_7010,Dallas,3324,6,4,1,2013,16823,1,1,0,Contemporary,Wood,8,30.28,2,1.54,1048027
ID_7011,San Diego,3137,3,4,0,1936,11218,3,0,1.0,Contemporary,Brick,2,13.64,9,8.82,871598
ID_7012,Philadelphia,2066,4,2,1,1978,14070,2,1,0,Ranch,Brick,3,17.33,3,6.12,780209
ID_7013,Los Angeles,1296,1,5,0,1990,13070,1,1,1.0,Colonial,Vinyl,7,23.62,8,5.34,664843
ID_7014,San Jose,4411,6,3,1,1952,3764,1,0,1.0,Traditional,Brick,9,26.69,6,3.74,1086057
ID_7015,New York,4001,5,1,1,1990,12273,3,1,1.0,Colonial,Vinyl,7,13.99,10,1.11,1146128
ID_7016,Chicago,4346,5,4,0,1934,14114,1,0,0,Traditional,Wood,6,1.6,7,4.69,1136247
ID_7017,Phoenix,1945,6,2,0,1985,13902,1,0,1.0,Contemporary,Stucco,9,2.37,10,5.05,882907
ID_7018,Philadelphia,2657,6,2,1,1984,10242,3,1,1.0,Colonial,Stucco,7,37.75,5,4.62,904199
ID_7019,Philadelphia,3526,6,4,0,2013,16338,2,0,0,Ranch,Brick,2,4.85,6,3.44,1108704
ID_7020,Phoenix,4965,4,4,0,1954,10553,3,1,0,Colonial,Wood,3,27.92,8,3.56,1162952
ID_7021,Los Angeles,969,1,3,1,1997,4613,2,1,0,Contemporary,Wood,7,21.41,10,0.29,583346
ID_7022,Dallas,1763,1,1,1,2010,9734,2,1,1.0,Traditional,Wood,9,6.4,10,1.44,792540
ID_7023,San Jose,3464,6,2,1,1949,4231,2,1,0,Contemporary,Vinyl,3,28.05,2,6.95,909984
ID_7024,San Jose,4633,1,3,0,1917,13754,2,0,0,Modern,Brick,6,22.72,9,7.58,998739
ID_7025,Los Angeles,2153,1,2,1,1913,17792,1,0,0,Ranch,Vinyl,5,13.83,9,3.13,678293
ID_7026,Los Angeles,1015,3,1,1,2016,12338,2,0,0,Ranch,Stucco,9,47.89,4,8.48,466145
ID_7027,Philadelphia,3668,6,4,1,2017,1620,2,0,1.0,Modern,Brick,7,46.16,9,2.18,1073943
ID_7028,Houston,4015,3,4,0,1993,12112,2,0,0,Modern,Wood,9,15.88,7,3.87,1051744
ID_7029,San Jose,3515,3,2,1,1976,1912,3,1,0,Contemporary,Brick,1,32.64,1,7.99,783713
ID_7030,New York,2902,4,1,1,1939,2192,1,1,1.0,Ranch,Wood,5,31.54,8,3.83,802770
ID_7031,San Jose,4924,6,2,1,1943,14514,2,0,0,Colonial,Stucco,7,3.08,2,8.11,1139733
ID_7032,San Jose,1634,1,2,1,1991,6740,1,1,0,Ranch,Vinyl,9,32.52,9,8.12,615685
ID_7033,Phoenix,4568,4,3,0,1978,5375,1,1,1.0,Contemporary,Wood,7,25.54,3,4.64,1051165
ID_7034,Houston,3705,2,4,1,1901,18319,2,0,0,Ranch,Brick,9,24.52,8,0.77,900371
ID_7035,New York,4523,5,4,1,2009,5731,1,1,0,Modern,Brick,6,29.83,9,7.86,1170893
ID_7036,New York,3664,5,4,0,1954,7822,2,0,0,Colonial,Stucco,6,21.35,8,7.65,994833
ID_7037,Dallas,2907,4,1,0,1929,17954,3,1,0,Ranch,Brick,6,5.83,2,1.57,786157
ID_7038,San Diego,1109,2,2,1,1947,14979,2,0,0,Ranch,Brick,1,12.17,2,6.64,500769
ID_7039,Los Angeles,3590,1,2,1,1913,13624,2,1,1.0,Colonial,Stucco,4,40.49,8,6.43,865860
ID_7040,San Diego,3631,2,3,1,2015,17265,1,0,0,Traditional,Stucco,5,41.3,2,4.54,897785
ID_7041,Houston,4379,4,4,0,1976,9535,2,1,1.0,Traditional,Wood,7,29.83,9,4.87,1188309
ID_7042,Chicago,1470,1,4,1,1970,11628,3,0,1.0,Contemporary,Stucco,9,5.75,1,6.84,643630
ID_7043,Houston,852,5,2,0,1979,12375,1,0,1.0,Traditional,Vinyl,6,34.15,10,8.03,593165
ID_7044,San Diego,2407,3,4,0,1921,8774,2,1,0,Traditional,Brick,8,26.5,2,3.95,684364
ID_7045,San Diego,1811,4,3,0,2001,7733,3,0,1.0,Ranch,Wood,2,41.92,3,3.34,656257
ID_7046,Los Angeles,4065,4,4,0,1936,19631,2,1,1.0,Modern,Vinyl,2,19.79,9,6.52,1134833
ID_7047,New York,2757,4,3,1,1923,9388,1,1,0,Contemporary,Brick,2,23.77,10,9.82,741191
ID_7048,San Antonio,4223,6,4,1,1907,17127,2,0,0,Traditional,Stucco,10,3.06,7,3.53,1173282
ID_7049,Los Angeles,1880,6,1,0,1953,3473,3,1,0,Modern,Wood,6,14.26,1,3.49,627899
ID_7050,Houston,2329,3,3,1,1956,11273,2,0,1.0,Colonial,Stucco,3,45.08,2,5.63,654983
ID_7051,San Antonio,2871,3,2,0,2015,15366,1,1,0,Ranch,Vinyl,10,48.04,6,6.84,804612
ID_7052,Dallas,4809,4,1,1,1952,2498,3,0,1.0,Contemporary,Stucco,2,13.39,2,8.38,1021853
ID_7053,New York,3207,2,4,0,1993,3803,2,1,0,Colonial,Brick,1,32.34,8,9.17,798167
ID_7054,San Diego,3691,4,3,0,1943,9046,3,0,1.0,Contemporary,Vinyl,5,26.71,8,6.43,944184
ID_7055,San Antonio,1748,5,4,0,1900,9459,2,1,0,Traditional,Stucco,3,46.04,5,7.46,531182
ID_7056,New York,4812,1,2,1,1975,19471,3,0,0,Modern,Wood,4,37.14,2,1.73,1082608
ID_7057,San Antonio,1387,1,3,0,1914,14811,2,1,0,Traditional,Wood,1,12.92,8,6.03,537801
ID_7058,Chicago,4634,5,5,1,1925,1624,3,0,0,Colonial,Wood,7,14.81,4,2.88,1079567
ID_7059,San Diego,2481,4,2,0,1961,19302,2,1,1.0,Modern,Wood,6,13.4,3,8.48,822303
ID_7060,San Antonio,1235,2,3,0,1979,13368,2,1,1.0,Ranch,Brick,4,49.29,2,9.42,480790
ID_7061,San Antonio,3532,5,4,1,1988,18887,2,1,0,Contemporary,Wood,8,31.67,3,8.02,1030078
ID_7062,Houston,4449,6,1,0,2017,4322,3,1,0,Colonial,Wood,6,33.35,2,1.48,1116572
ID_7063,Chicago,4295,2,3,0,2021,17356,2,1,1.0,Colonial,Brick,6,35.81,8,4.83,1159202
ID_7064,San Diego,3459,2,4,1,1918,16364,1,1,1.0,Ranch,Brick,1,38.93,5,6.8,862569
ID_7065,Philadelphia,2877,3,2,0,2010,11681,2,0,,Ranch,Wood,7,13.38,8,9.4,887860
ID_7066,Philadelphia,1555,3,1,0,1952,12644,2,1,0,Traditional,Wood,4,11.08,4,9.66,532232
ID_7067,Los Angeles,974,2,5,0,1994,12876,1,0,1.0,Ranch,Vinyl,5,49.34,6,4.37,510817
ID_7068,New York,4478,5,3,1,2004,7266,3,1,1.0,Traditional,Brick,6,30.35,5,3.58,1253213
ID_7069,San Antonio,4572,3,5,0,2008,5552,2,1,0,Contemporary,Wood,5,9.79,10,1.11,1171866
ID_7070,Chicago,1513,4,1,0,1936,18823,1,1,0,Ranch,Vinyl,4,25.23,9,3.87,571951
ID_7071,San Diego,1335,5,3,0,2019,10108,2,0,0,Contemporary,Brick,2,37.08,1,3.2,537702
ID_7072,Philadelphia,2958,3,2,1,1941,14484,2,0,0,Traditional,Wood,3,19.28,10,3.12,818247
ID_7073,Chicago,2696,3,1,0,1914,18422,2,0,1.0,Modern,Brick,6,44.42,8,9.69,692889
ID_7074,Chicago,2320,6,2,1,1900,2468,3,0,0,Contemporary,Wood,9,10.58,2,6.32,688142
ID_7075,San Antonio,1598,4,5,1,1944,9067,2,1,1.0,Modern,Brick,2,39.59,8,1.31,748695
ID_7076,Houston,3758,2,5,0,1994,3801,2,1,1.0,Ranch,Stucco,10,10.9,1,1.38,1004241
ID_7077,San Jose,4316,4,5,1,1965,7029,2,0,0,Traditional,,1,25.51,7,1.77,1083204
ID_7078,San Jose,3317,4,3,1,1975,13064,2,1,1.0,Ranch,Wood,3,48.83,6,9.52,892180
ID_7079,Phoenix,4281,3,5,1,1919,6534,2,1,0,Traditional,Brick,4,49.65,7,7.82,991600
ID_7080,San Diego,1718,4,2,0,1901,3697,3,1,0,Traditional,Brick,6,29.22,6,2.43,555367
ID_7081,Philadelphia,4894,5,2,1,1969,10465,1,0,0,Ranch,Stucco,6,3.4,7,4.88,1217957
ID_7082,San Diego,1791,3,1,1,1986,11569,2,1,0,Colonial,Brick,4,24.54,3,6.9,606421
ID_7083,New York,3294,6,1,1,1921,11583,3,1,1.0,Colonial,Wood,2,23.27,8,8.96,917890
ID_7084,New York,4297,3,4,0,1999,18965,2,0,0,Modern,Stucco,9,17.14,10,7.6,1161205
ID_7085,Dallas,3170,2,2,0,1963,13314,3,1,,Ranch,Brick,3,21.41,1,2.49,819694
ID_7086,Los Angeles,3543,5,5,1,1905,4555,3,0,0,Contemporary,Stucco,9,39.78,3,0.32,881528
ID_7087,Chicago,1722,3,2,1,1943,6331,3,0,0,Traditional,Stucco,8,20.54,3,6.85,561046
ID_7088,Phoenix,3232,6,5,1,1917,13830,2,1,0,Colonial,Vinyl,5,36.71,4,2.33,886277
ID_7089,Los Angeles,2103,2,1,1,2016,4673,2,0,1.0,Colonial,Brick,9,6.67,8,8.9,757829
ID_7090,Chicago,997,3,2,1,1998,5420,1,1,0,Contemporary,Brick,1,11.94,4,1.84,582754
ID_7091,San Antonio,2476,5,1,0,1932,17932,1,0,1.0,Traditional,Stucco,6,49.9,3,6.24,694972
ID_7092,Dallas,1931,1,2,0,1923,9819,1,1,0,Colonial,Brick,1,18.26,3,7.43,506052
ID_7093,Dallas,3788,6,2,1,2001,15259,2,0,1.0,Traditional,Stucco,7,46.6,3,9.38,948701
ID_7094,San Antonio,1639,4,2,0,1987,13002,3,0,1.0,Traditional,Stucco,6,42.3,4,1.91,624388
ID_7095,San Jose,1806,5,1,0,1928,6337,2,1,0,Colonial,Stucco,6,48.96,6,1.74,556591
ID_7096,Dallas,953,2,4,1,1935,12150,1,1,0,Colonial,Vinyl,9,3.04,2,7.29,483916
ID_7097,Philadelphia,3907,5,2,1,1951,5980,1,1,0,Contemporary,Stucco,3,28.71,7,4.38,960356
ID_7098,Los Angeles,2639,4,3,1,1934,5433,3,0,1.0,Ranch,Vinyl,5,16.78,7,2.99,815771
ID_7099,San Antonio,1553,2,3,1,1970,15176,3,0,1.0,Ranch,Vinyl,4,32.08,6,1.28,661243
ID_7100,Dallas,1765,4,4,1,2003,5955,1,0,1.0,Colonial,Brick,8,14.65,7,1.33,769945
ID_7101,San Jose,4318,1,4,0,1955,16543,2,0,1.0,Colonial,Wood,10,28.85,5,2.45,1082593
ID_7102,Phoenix,2805,3,1,1,1985,17131,2,1,0,Traditional,,7,14.91,6,6.45,840836
ID_7103,San Jose,4704,6,3,1,1996,15104,2,1,0,Ranch,Wood,6,17.68,8,4.07,1241947
ID_7104,Dallas,1912,5,2,1,1914,3970,3,1,1.0,Traditional,Vinyl,8,9.34,9,6.47,752268
ID_7105,San Jose,3156,6,1,0,1993,11123,2,1,0,Ranch,Stucco,4,48.78,4,0.38,892479
ID_7106,Phoenix,1280,6,1,1,1961,1186,2,0,1.0,Colonial,Brick,4,6.73,8,4.23,629368
ID_7107,San Jose,1270,5,2,0,1958,8572,2,0,0,Traditional,Brick,8,36.81,5,3.32,567568
ID_7108,Dallas,983,2,1,0,1987,10041,3,1,1.0,Modern,Vinyl,1,9.01,7,1.83,593646
ID_7109,Philadelphia,4997,6,5,0,1965,2747,2,0,1.0,Modern,Stucco,4,21.46,7,9.05,1184349
ID_7110,San Diego,1549,1,2,1,1919,4085,3,0,0,Colonial,Vinyl,1,34.86,7,9.62,412412
ID_7111,San Diego,3573,2,1,0,2009,2219,2,0,0,Modern,Stucco,9,6.62,1,6.19,866398
ID_7112,San Antonio,4463,1,3,0,1901,15603,1,1,0,Colonial,Wood,10,8.58,4,5.63,989899
ID_7113,San Jose,3385,1,4,1,1924,11794,3,1,0,Ranch,Brick,9,15.02,10,2.02,959933
ID_7114,Philadelphia,4844,2,3,0,1959,7038,3,0,0,Contemporary,Wood,10,6.77,4,9.02,1093954
ID_7115,Dallas,2020,2,5,0,1915,16897,3,1,0,Contemporary,Wood,3,32.65,9,6.73,670071
ID_7116,Chicago,1193,4,4,0,2020,1457,2,0,1.0,Ranch,Brick,9,22.3,8,0.64,697704
ID_7117,Dallas,3607,1,2,1,1986,4040,2,1,0,Contemporary,Brick,7,20.5,6,1.44,895113
ID_7118,Phoenix,3906,2,1,0,1983,12381,2,1,0,Traditional,Vinyl,1,49.19,8,0.81,925606
ID_7119,Dallas,3212,5,3,1,1931,15371,2,1,0,Colonial,Brick,10,39.97,1,4.88,884471
ID_7120,San Diego,1770,2,4,0,1978,1614,2,1,0,Colonial,Stucco,8,17.86,4,0.58,666676
ID_7121,Chicago,4421,2,5,1,1981,11945,1,1,0,Contemporary,Vinyl,9,23.32,5,0.96,1107056
ID_7122,Philadelphia,974,1,5,0,1971,15198,3,0,0,Ranch,Brick,4,29.95,6,5.3,498308
ID_7123,San Antonio,4002,3,5,0,1956,14327,3,1,1.0,Ranch,Brick,3,47.75,1,0.13,989264
ID_7124,San Diego,2402,5,2,0,1980,7470,1,0,0,Colonial,Vinyl,2,45.97,7,6.57,697718
ID_7125,Philadelphia,2366,6,2,1,2004,17129,2,0,0,Modern,Vinyl,9,11.24,4,8.19,893567
ID_7126,Dallas,4239,6,1,0,1997,1142,2,1,1.0,Modern,Brick,10,43.32,5,5.07,1067772
ID_7127,San Diego,3146,3,2,0,1937,16290,1,1,1.0,Contemporary,Vinyl,1,11.2,3,5.45,813972
ID_7128,Phoenix,3673,2,3,1,1955,10580,2,1,1.0,Contemporary,Brick,4,20.02,3,3.39,933457
ID_7129,Los Angeles,4760,6,5,1,2011,15462,2,0,1.0,Modern,Vinyl,1,37.89,2,4.5,1213546
ID_7130,Philadelphia,4988,4,5,0,1935,11240,3,0,0,Traditional,Wood,4,41.81,6,4.98,1095055
ID_7131,San Jose,4841,6,3,0,1927,6387,3,1,0,Colonial,Brick,7,14.61,4,8.03,1155441
ID_7132,Dallas,2591,4,4,0,1997,9565,1,1,0,Contemporary,Stucco,1,48.34,7,7.58,753525
ID_7133,Chicago,1334,1,3,0,1964,3297,2,1,1.0,Ranch,Vinyl,10,45.68,8,8.7,538093
ID_7134,San Antonio,2454,4,2,1,1931,14531,1,1,0,Traditional,Wood,10,22.06,9,7.6,776361
ID_7135,Los Angeles,4248,1,4,0,2017,6720,1,1,0,Traditional,Stucco,4,4.91,9,0.89,1091684
ID_7136,Phoenix,4281,6,1,1,1926,10924,3,0,0,Colonial,Wood,9,19.72,4,8.87,990678
ID_7137,San Diego,2426,6,4,0,1946,15459,3,0,1.0,Contemporary,Wood,4,26.53,9,6.17,819130
ID_7138,Chicago,3369,4,3,1,2015,10978,2,0,0,Ranch,Brick,2,14.72,9,3.02,973303
ID_7139,Chicago,4633,2,2,1,1923,6045,2,1,1.0,Ranch,Wood,2,2.86,3,2.79,1082647
